solve_distortion,1000,partitioning,q1,0.1,0.0,3.3457877708354404
solve_distortion,1000,partitioning,q1,0.1,0.05,1.6080050688336842
solve_distortion,1000,partitioning,q1,0.1,0.1,2.3891393020254212
solve_distortion,1000,partitioning,q1,0.1,0.2,1.3079212519517192
solve_distortion,1000,partitioning,q1,0.1,0.4,1.8892875302922016
solve_distortion,1000,partitioning,q1,1.0,0.0,16.83548303286279
solve_distortion,1000,partitioning,q1,1.0,0.05,16.91909924184255
solve_distortion,1000,partitioning,q1,1.0,0.1,13.661781579218998
solve_distortion,1000,partitioning,q1,1.0,0.2,16.05320780515955
solve_distortion,1000,partitioning,q1,1.0,0.4,10.470843461159932
solve_distortion,1000,partitioning,q1,10.0,0.0,217.66995891860995
solve_distortion,1000,partitioning,q1,10.0,0.05,194.437953337662
solve_distortion,1000,partitioning,q1,10.0,0.1,193.27736778649185
solve_distortion,1000,partitioning,q1,10.0,0.2,165.79100476183294
solve_distortion,1000,partitioning,q1,10.0,0.4,130.12161410523413
solve_distortion,1000,partitioning,q1,100.0,0.0,2008.2404315794838
solve_distortion,1000,partitioning,q1,100.0,0.05,1935.722168475477
solve_distortion,1000,partitioning,q1,100.0,0.1,1840.8865255583423
solve_distortion,1000,partitioning,q1,100.0,0.2,1634.6262292285385
solve_distortion,1000,partitioning,q1,100.0,0.4,1210.62200202984
solve_distortion,1000,partitioning,q1,0.1,0.0,1.7046253009004229
solve_distortion,1000,partitioning,q1,0.1,0.05,1.6731592263842854
solve_distortion,1000,partitioning,q1,0.1,0.1,1.3180173541155915
solve_distortion,1000,partitioning,q1,0.1,0.2,1.7168589151770919
solve_distortion,1000,partitioning,q1,0.1,0.4,1.9074405821168583
solve_distortion,1000,partitioning,q1,1.0,0.0,16.54926929756432
solve_distortion,1000,partitioning,q1,1.0,0.05,16.746365366735258
solve_distortion,1000,partitioning,q1,1.0,0.1,15.012806446388774
solve_distortion,1000,partitioning,q1,1.0,0.2,13.770193630649507
solve_distortion,1000,partitioning,q1,1.0,0.4,11.315437650408278
solve_distortion,1000,partitioning,q1,10.0,0.0,212.0491296966595
solve_distortion,1000,partitioning,q1,10.0,0.05,190.49992262325142
solve_distortion,1000,partitioning,q1,10.0,0.1,189.8898237576311
solve_distortion,1000,partitioning,q1,10.0,0.2,145.55560292207608
solve_distortion,1000,partitioning,q1,10.0,0.4,123.07248272300393
solve_distortion,1000,partitioning,q1,100.0,0.0,2039.402427910054
solve_distortion,1000,partitioning,q1,100.0,0.05,1917.2430109927195
solve_distortion,1000,partitioning,q1,100.0,0.1,1828.4919584946183
solve_distortion,1000,partitioning,q1,100.0,0.2,1631.4701435129011
solve_distortion,1000,partitioning,q1,100.0,0.4,1200.9667180726317
solve_distortion,1000,partitioning,q1,0.1,0.0,3.4810613721732055
solve_distortion,1000,partitioning,q1,0.1,0.05,1.4330035011420275
solve_distortion,1000,partitioning,q1,0.1,0.1,1.7269023813049615
