solve_varying,1000,partitioning,q1,0.01,1.0400973123101865E-5,6784.244765,3329.518741,10428.84678
solve_varying,1000,partitioning,q2,0.01,1.0997997810212993E-5,4867.363009,2690.177724,7692.331345
solve_varying,1000,partitioning,q3,0.01,1.0997997805920989E-5,6333.139285,3123.869592,9587.101065
solve_varying,1000,partitioning,q4,0.01,2.97114793877272E-11,338.443601,378.366166,777.438237
solve_varying,1000,partitioning,q5,0.01,1.041515214577296E-9,365.124785,388.234728,800.331111
solve_varying,1000,nf2_sparsev,q1,0.01,1.0400973123102014E-5,11498.467525,3221.142446,14849.49787
solve_varying,1000,nf2_sparsev,q2,0.01,1.099799781021344E-5,10093.449626,2687.930482,12887.890011
solve_varying,1000,nf2_sparsev,q3,0.01,1.0997997805972968E-5,11663.463068,3066.73826,14825.751734
solve_varying,1000,nf2_sparsev,q4,0.01,2.971147938740339E-11,2752.562377,438.784342,3225.996967
solve_varying,1000,nf2_sparsev,q5,0.01,1.0415152145777158E-9,1127.798383,446.038082,1606.736677
solve_varying,1000,partitioning,q1,0.01,1.9558677018057536E-5,6626.831501,3305.721201,10072.274661
solve_varying,1000,partitioning,q2,0.01,2.0758995593552407E-5,4577.599627,2566.194214,7258.80689
solve_varying,1000,partitioning,q3,0.01,2.0758995583500003E-5,6450.519356,2935.619183,9506.585729
solve_varying,1000,partitioning,q4,0.01,1.9069736034472837E-11,368.994602,403.404522,808.733406
solve_varying,1000,partitioning,q5,0.01,6.484363478355586E-10,431.56706,396.345432,864.577337
solve_varying,1000,nf2_sparsev,q1,0.01,1.955867701805736E-5,11455.19854,3228.67779,14811.191034
solve_varying,1000,nf2_sparsev,q2,0.01,2.075899559354939E-5,10010.173498,2654.637827,12800.53042
solve_varying,1000,nf2_sparsev,q3,0.01,2.075899558373441E-5,11534.208219,3108.828518,14767.338239
solve_varying,1000,nf2_sparsev,q4,0.01,1.9069736034828318E-11,2764.190125,421.14821,3214.070225
solve_varying,1000,nf2_sparsev,q5,0.01,6.484363478356574E-10,1218.059779,489.308533,1741.903739
solve_varying,1000,partitioning,q1,0.01,1.706787170451648E-5,6815.969536,3116.850801,10068.66857
solve_varying,1000,partitioning,q2,0.01,1.811849010311473E-5,5340.283003,2560.34954,8011.624567
solve_varying,1000,partitioning,q3,0.01,1.811849008839199E-5,6456.856488,3089.752799,9677.075829
solve_varying,1000,partitioning,q4,0.01,1.557251523573335E-11,214.414901,425.832108,663.190728
solve_varying,1000,partitioning,q5,0.01,7.414415268109118E-10,366.858129,510.27949,895.986768
