x,y00,y05,y10,y20,y40
0.1,4.603003175583478e-07,7.885398573699503e-08,4.744264779333884e-08,1.2668362329088192e-07,4.822519520378185e-08
1.0,4.4455532685756914e-05,4.305900990078725e-06,8.693670130048723e-06,3.095034339827495e-06,2.953109280056432e-06
10.0,0.004515128863680974,0.001021199181457178,0.0003394625779015578,0.0003332248049634124,0.00021767336328406745
100.0,0.3725305520686748,0.060748655778423276,0.03221057693035879,0.05875854805909808,0.04649689393296222
